Text,Kategori
"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",non-bullying
"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",non-bullying
"  justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",non-bullying
"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",non-bullying
Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,non-bullying
"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",non-bullying
"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  ",non-bullying
"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",non-bullying
Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,non-bullying
min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,non-bullying
"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",non-bullying
mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,non-bullying
"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",non-bullying
Berasa kaya mau manggung kk   ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,non-bullying
"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",non-bullying
"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",non-bullying
Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,non-bullying
Beruntung si aurel dpt ibu sambung kaya ashanti .  ,non-bullying
salut ma bunda   .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,non-bullying
"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",non-bullying
"Salut buat Bunda   slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",non-bullying
Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,non-bullying
"  aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",non-bullying
"  Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",non-bullying
"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",non-bullying
Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,non-bullying
"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk   amiiii",non-bullying
Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,non-bullying
Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,non-bullying
Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),non-bullying
Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,non-bullying
"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",non-bullying
Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,non-bullying
Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,non-bullying
Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,non-bullying
"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",non-bullying
"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",non-bullying
Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,non-bullying
Semoga selalu sehat dan dimurahkan rejekinya ya Pak,non-bullying
"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",non-bullying
"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",non-bullying
Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,non-bullying
"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",non-bullying
"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",non-bullying
"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",non-bullying
"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",non-bullying
"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",non-bullying
"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",non-bullying
Apaoun pekerjaannya yg penting halal u tuk menafkahi keluarga ... Semangat pak,non-bullying
Gojek itu mayoritas pegangguran yang lama gak kerja trus hampir putus asaa tapi tibatiba ada lapangan pekerjaan yang gak harus pake ijasah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??,non-bullying
"  aslinya cantik dan ayu loh mbak krn aku sudah bertemu langsung juga sesembaknya sangat ramah tidak sombong seperti mantan2 yg lain hhe maaf ikut nimbrung ,kalo makeup dibuat senatural mungkin krn sesembaknya memang mau menonjolkan wa",non-bullying
"  suami saya seumuran sama saya mba, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya gak kekanak kanakan hehe",non-bullying
"""Kaka tidur yaa, udah pagi, gaboleh capek2""",non-bullying
"""makan nasi padang aja begini badannya""",non-bullying
"""yang aku suka dari dia adalah selalu cukur jembut sebelum manggung""",bullying
"""Hai kak Isyana aku ngefans banget sama kak Isyana.aku paling suka lagu kak Isyana itu lagu tetap didalam jiwa""",non-bullying
"""Manusia apa bidadari sih herann deh cantik terus 😌♥️""",non-bullying
"""@ayu.kinantii isyan skrg berubah ya:( baju nya nakal""",bullying
"""Gemesnya isyan kayak tango, berlapis lapis ciaaaa""",non-bullying
"""Makin jelek aja anaknya, padahal ibu ayahnya cakep2""",bullying
"""Kok anaknya kayak udah tua gitu ya mukanya kk tasya""",bullying
"""Muka anak nya ko tua banget yaa.. GK ngegemesin GK ada lucu2nya""",bullying
"""Muka nya muka kolot wkwk bukan muka bayi2 lucu gt""",bullying
"""Udah gila sekarang ini orang wkwk, udah jomblo jadi psikolog ga laku, ya jadilah seperti itu""",bullying
"""Lo sintingnya udah tingkat dewa""",bullying
"""Sepertinya Lutfi setelah putus dgn salsa seperti orang stress""",bullying
"""ANAK TOLOL INI MULAI AKTIF YA BUND""",bullying
"""bisa mati aja ga? gedeg gua liat lu. ANJIM""",bullying
"""Woy Lutfi asu , sok asik Lo ANJING !""",bullying
"""Apasih kontol berantem aja lah ayo bngst @lutfiagizal""",bullying
"""Ibu kamu pelakor plus hamil di luar nikah ya? Pantesan anaknya kyk gini modelannya""",bullying
"""Anaknya udh pinter, maknya yang kelempengan.. berasa masih baby, tingginya azka aj melebihi mamanya..""",bullying
"""Anak yg cerdas terbentuk dr pola asuh sekaligus pola didik ortu yg cerdas pula sih pada saranya. Sesimple itu""",non-bullying
"""Setengah iri setengah jadi motivasi ini""",non-bullying
"""Ancur hidup lu kalau sama dia… Sumpah..""",bullying
"""serem banget muka lo mel kayak ayam potong merah banget""",bullying
"""Yaudah jd pengusaha kuliner aja gausah artis, makanannya emang bikin ngiler sih wkwkw""",non-bullying
"""Kamu emang cocoknya jadi pengusaha kuliner udah fixs. Semoha lancat terusssss""",non-bullying
"""Tak sejelek IMAGE Owner ya..? Artis ups bukan Artis? Hallo secara tidak langsung semua orang itu tau IMAGE lu jelek gentong!""",bullying
"""Apaan sih gak jelas hidupnya""",bullying
"""Sebelum aku Unfoll, aku mau bilang NAJISSSS""",bullying
"""muka lu sensual tapi norak kenapa dah""",bullying
"""Udah gk jaman ngebully orang hey netizen mending ngaca dari kekurangan sendiri""",non-bullying
"""Kalau pas penempatannya, sebenernya kamu imut banget loh mel.""",non-bullying
"""Cakep kaga jelek iya HAHAH""",bullying
"""jari jari kaki kayak jarinya tukang panggul""",bullying
"""Kakinya kek lagi hamil tua ya bun, semacam kaki gajah @ayuugsia""",bullying
"""Suka heran sama yg ngehina fisik,, ternyata bener ya kita semua pendosa dengan cara kita sendiri,,""",non-bullying
"""Ini diedit biar langsing padahal mah klo live bomber badannya""",bullying
"""Kakinya gedong sayyy kek kaki jantan… Upp kan dia suka berbaur ama warwerwor.. Mahluk astral.. Yg kakinya gedong""",bullying
"""Bagusan foto pakai masker drpd gak pakai masker""",non-bullying
"""@rosameldianti_ kakak foto sebelum ini. kenapa Memeknya Keliatan Tebal???? Memeknya kakak Lagi Bengkak yah???""",bullying
"""Bra nya kedodoran kak make ukuran gede yaa""",bullying
"""Nah ini cantik seneng. Usahanya membuahkan hasil. Semangat ya mel semoga menjadi pribadi yang lebih baik lagi""",non-bullying
"""mba bisa gk sih, kalau gk merem melek gitu matanya kaya orang cacingan""",bullying
"""Semoga lancar terus usahanya mel""",non-bullying
"""Cantik banget kalo meldi muka natural kek gini""",non-bullying
"""Lu diem aja cantik mel kalo ga banyak gaya serius""",non-bullying
"""Kaku kek kanebo kering hahaha""",bullying
"""Semakin glowing say… natural kayak gini bagus tambahin prestasi nya ya say""",non-bullying
"""Meldi, emaknya buka klinik totok aura kayaknya anaknya gak pernah ditotok ya… auranya gak keliatan yg ada malah butek""",bullying
"""Karena muka lo pasaran mel, di pasar sapi juga ada yang mirip noh""",bullying
"""Maap kalau gua sering nyamain lu sama dugong soalnya emang mirip""",bullying
"""Iya lo kamu mirip monyet mel""",bullying
"""Bagusan pantat panci aing atuh anjir""",bullying
"""Ya emang ga ada yang sama soalnya muka kamu sama dengan muka badak, muka beton, ga ada malu,,,""",bullying
"""Kok mbak meldi sekarang tambah cantik ya rahasianya apa..""",non-bullying
"""Lengannya gempal banget sih HAHA""",bullying
"""Fix yang komen semua nyela""",non-bullying
"""Udah ka gausah digubris gausah dipikirin. Bersyukur aja sama nikmat tuhan yang udah dikasih ke kaka. Gausah juga ngatain orang ka, tetep bersyukur atas nikmatnya""",non-bullying
"""Jari jari nya gede gede banget, apalagi pas ngiklan makan ikan danau hambar, jarinya kayak jempol semua hawak bener""",bullying
"""Jangan disamain muka @rosameldianti_ sama orang oi. Mintanya disamain sama babi""",bullying
"""Ga ada yang dibawah Meldi, semuanya setara, ada kekurangan ada kelebihan""",non-bullying
"""Ka mel gausah merendahkan orang lain. Bersyukur aja diatas langit juga masih ada langit lagi""",non-bullying
"""Mukanya kalau gak dibantu kamera dekil dan kumel""",bullying
"""Semua wanita cantik, jangan suka merasa lebih ah""",non-bullying
"""Meldi udah dapat kontrak endorse skincare ya tapi kok mukanya tetap jelek si?""",bullying
"""Gila Netizen pada sempurna ngehina orang terus""",non-bullying
"""Semua dah pada ngembang… habis di berapa cowo meldi?... enak ya di otak atik""",bullying
"""Karena muka kayak elo pasaran dan murah…""",bullying
"""Muka buluk kepedean lagi.. muka udah tua""",bullying
"""Muka lu kaya tai wkwkwk""",bullying
"""Sakit jiwa ini upil gajah… Kasihan""",bullying
"""Jelek macam buntut kuali hahaha""",bullying
"""Meldi tambah kurusan sekarang ya??? Cantik walaupun tanpa make up…""",non-bullying
"""Elu juga semoga semakinlebih baik dalam segala hal, terutama akhlak dan etikanya""",non-bullying
"""Mbak mell sehat dan sukses ya""",non-bullying
"""Aamiin. Doa baik juga untuk Meldi""",non-bullying
"""Selamat tahun baru mbak, semoga jadi pribadi yang lebih baik amin""",non-bullying
"""Meldi ini lama lama cantik loh tinggal dibenerin akhlak dan adabnya pasti makin sip""",non-bullying
"""Pengambilan fotonya sudah bagus mantap dan keren.. tinggal pengambilan ARWAH nya aja yang belum""",bullying
"""Nggak ada cantik-cantik nya hahaha""",bullying
"""Kasian editornya sih ini, nanggung dosa banget kayaknya ngeditnya offside gini""",bullying
"""Lama lama mirip dewi persik ya""",non-bullying
"""pada julid padahal kan meldi gak nyusahin kalian""",non-bullying
"""ini foto apa w masukin museum aja ya ga ada pantas2nya""",bullying
"""Nggak ngumpul bareng mami isa lagi kan kamu yang paling gembrot disana""",bullying
"""Lagu lu ga ada yang laku ya mel??""",bullying
"""Lututnya masih hitam gosok maning biar tambah cling dan cantik""",bullying
"""Suka heran sama warga +62 sukanya ngehujat orang mulu, dapat pahala kagak dosa mah iya""",non-bullying
"""Tambah cantik aja rosa meldianti""",non-bullying
"""Jadi diri sendiri, jangan jadi ular apalagi dugong""",bullying
"""Saya kok suka ya sama mereka harmonis""",non-bullying
"""Cantik banget kalau pakai baju kayak gitu""",non-bullying
"""Jujur ya kamu kalo anteng ga buat masalah cantik mel""",non-bullying
"""Cowoknya ga ada cakep cakepnya""",bullying
"""Di foto tirus.. Kalo di video wariorr kok mukanya kek donat gak ada bentuknya""",bullying
"""Dari sekian banyak foto yang diposting, ini yang paling cantik""",non-bullying
"""Artis abal-abal.. Muka putih tangan hitam… ager2 ATM nya udah isi berapa sekarang""",bullying
"""Itu muka kayak penuh tekanan banget""",bullying
"""@rosameldianti_ cowokmu wajah nya culun dan cupu kayak om2""",bullying
"""Masyaallah cantik terlihat sopan dan anggun""",non-bullying
"""Kang ojek kali belang tangannya""",bullying
"""Seneng liat pasangan ini cewenya di hujat 1 indonesia tapi dia tetep setia nemenin""",non-bullying
"""Dia memutuskan menjadi tumbal apartment""",bullying
"""makin cantik mel, semangat dietnyaa""",non-bullying
"""Itu tangan apa paha haha….""",bullying
"""Mel disini kamu keliatan cakep""",non-bullying
"""Mukanya kayak lagi ngeden pas boker""",bullying
"""Aduuh.. terlalu halu.. hhahaha lebay editan nyaa lemak kemana lemak… hahhaaa.. mimpi ketinggian..""",bullying
"""salfok sama kaki, tapi cantik banget asli""",non-bullying
"""@_dy1412 buset cantik diedit aja mba, coba dah aslinya dah kayak buntelan kentut…""",bullying
"""atas bawah hitam putih, kek kopi luwak""",bullying
"""Palsu badane diedit semua tu, aslinya dimana2 lemak""",bullying
"""Udah dapat kontrak dari skincare ttp aja buluk mel""",bullying
"""heran sama netizen klo gk suka jangan diliat aja""",non-bullying
"""sukses selalu yah ka @rosameldianti_ semangat""",non-bullying
"""Jujur aku lebih suka meldi yang sekarang daripada yang dulu suka ngehujat orang""",non-bullying
"""sumpah aslinya muka lo lebar kayak baskom loh mel @rosameldianti_""",bullying
"""Berkarya teros meldi walo ga ada yg nuntun kamu.""",non-bullying
"""Astaghfirullah, seram sekali ya bun seperti ular jelmaan makhluk halus ya bun""",bullying
"""Dan yang paling saya heran cowokpun ikut ngebully, sabar meldi.""",non-bullying
"""Astaga… Ratu edit muka.. Sumpah seren kayak film setan2 gitu…..""",bullying
"""Matanya kayak katarak anjir AHAHAH""",bullying
"""Caption aja COPAS! Cantumin credit dong, dasar iblis""",bullying
"""Unfoll aja daripada kalian dosa ngebully2 terus..""",non-bullying
"""Meldi aku perhatikan kamu seperti orang china deh.. cantik""",non-bullying
"""Editan softlensnya keluar itu mbaknya, kayak ratu titisan ular kamu wkwkwk""",bullying
"""Kasihan ular dibawa bawa kamu gak pantas jadi ular pantasnya jadi bunglon atau buaya..""",bullying
"""Maju trus ya sayang.. abaikan orang2 yg comment menyakitkan""",non-bullying
"""Kasihan ya kamu @rosameldianti_ Hidup sekali cuman buat bahan hujatan masyarakat… Mubadzir banget deh hidup lo… Napa gak bunuh diri aja?""",bullying
"""Semangat mel, bahasa asing mah yang penting kita berani pasti entarnya bisa""",non-bullying
"""Beda sama d foto yaa.. Disini lebar banget mukanya maaf itu kalau foto editan ya""",bullying
"""Meldi meskipun kadang mulut ku tak bisa di rem karena kehaluanmu, tapi aku bangga akan berusaha mu, yuhuuu""",non-bullying
"""Lupa di edit ya tu muka melar""",bullying
"""Semangatt, kesalahan dalam belajar bahasa asing itu penting. Karena itu pembelajaran utamanya, supaya kesalahannya ga terulang""",non-bullying
"""Kereennnn.. dari bully.an netizen menjadikanmu mau belajar""",non-bullying
"""Hiiihhh jiik lihat nih orang… auranya buruk bgt gak ada manis manisnya""",bullying
"""Semangat untuk belajar ya… saya uga gak bisa bahasa inggris""",non-bullying
"""Yang penting ada niat.. dan keberanian""",non-bullying
"""Salut Mel.. semangat belajar, yg ngetawain juga belum tentu bisa Dan berani..""",non-bullying
"""Gpp Mel semangat buat belajar trusssss jangan gampang nyerah pokoknya @rosameldianti_""",non-bullying
"""Setidaknya dia ngaku. bukan belagak pintar""",non-bullying
"""Masih jauh kalo ngarep bisa ikutan kontes miss earth , makanya dari kecil les inggris biar lidahnya gak keseleo""",bullying
"""Cuma di postingan ini ya bund netizen sedikit yang menghujat""",non-bullying
"""Happy birthday Mel sehat dan Sukses yah, Aamiin""",non-bullying
"""Happy Birthday kak Meldi yang imut n ngegemesin. Tambah sukses selalu""",non-bullying
"""Ya ampun ketiak dan lemaknya editan parah wkwk""",bullying
"""Ketiaknya habis di amplas mel, alus banget""",bullying
"""Udah diedit gitu, ketiak lu tetap hitam""",bullying
"""Selamat ulang tahun mel, udah yah jangan banyak tingkah""",non-bullying
"""Mukanya kuning banget kaya kunyit""",bullying
"""Selamat ulang tahun meldi sukses dan sehat terus ya….""",non-bullying
"""Fotonya lainnya jangan yang ini, kan masih banyak yang lebih cantik ihhh biar gak kena hujat kamu ihh, aku mah kasihan""",non-bullying
"""HBD meldi… Semoga sukses selalu dan panjang umur dan rejekinya di lancarkan.. Amin""",non-bullying
"""Perasaan kemarin lengannya kekar banget kek petinju, udah gitu ketiaknya juga hitam. Kok difoto ini lengannya jadi kecil, ketiaknya putih kek dibedakin""",bullying
"""Selamat Ulang Tahun kak @rosameldianti_, banyaknya sadar dan jangan pansos lagi yah. Amin""",non-bullying
"""Hbd cantik semoga kedepannya tambah sukses""",non-bullying
"""Hbd mbak mel tambah cantik di panjangkan umurnya dan sehat selalu""",non-bullying
"""berdiri di kaki sendiri lebih baik""",non-bullying
"""Biar di edit2 kaya apa juga tetap aja ketiak hitam nya ga bisa di bohongin""",bullying
"""Sumpah demi apapun.. Lengan nya gede banget""",bullying
"""Selamat ulang tahun panjang umur sampai ketemu dajjal""",bullying
"""Ketiak hitam buluk mau lu edit nutupin daki diketek lu tetap aka hitam ketiak lu, dasar Dugong @rosameldianti_""",bullying
"""Di atm tinggal 150 ribu aja banyak gaya lu dugong""",bullying
"""Gak ada bagus2nya suara dan polanya….""",bullying
"""Si Meldi jelek aja banyak gaya. Beda banget sm tante n sepupunya yang udah jelas2 cantik""",bullying
"""Tapi dia sekarang dah berubah gak kayak dulu kalau yang gue lihat""",non-bullying
"""Ngedit ketiaknya berapa lah dah itu ya ampe ngeblur pisan.. Putihnya kek cat tembok""",bullying
"""Aduh dugong masih aja gila filter….""",bullying
"""Sekarang bukan muka aja yang didempul, tapi ketiak juga""",bullying
"""Kasian kebelet artis tapi gak punya bakat""",bullying
"""Yang merasa peliharaannya lepas, tolong diangkut""",bullying
"""Miris banget… ultah bukan didoain yang baik2 tapi tetap di bully kasian !! God bless u mel""",non-bullying
"""Mudah mudahan lu jadi gembel. Amin ya Allah""",bullying
"""Ketiaknya hitam dikasih bedak jadi nya abu"" monyet""",bullying
"""Heran gua mah kalau gasuka gausah di follow dah tau ni akun private kalo lu tetap follow dan ngebuli tanda nya lu sirik. Gasuka ya gausah diliat, kaya dirinya sempurna aja""",non-bullying
"""Gua berharap lu aja si yg sakit bukan laura lol""",bullying
"""Harusnya lo aja yang menderitaaa bukan lora anj!!!!!!!!!""",bullying
"""GAGA SEMPET BENERAN LORA LO TINGGALIN, LO ORANG PALING JAHAT GA!!!! LO GAK BAKAL BAHAGIA GA""",bullying
"""Lu bener' ga.kalo sempet nyakitin lora gue santet!!!!!""",bullying
"""Si gaga kok kek anjing""",bullying
"""Semangat gaga, jangan liat kebelakang fokus aja kedepan, masih muda masih banyak yg lebih baik juga.""",non-bullying
"""Gak ada cantiknya. Gila yang ada""",bullying
"""meldi makin bersinar yaaa, pertahanin karir jgn di sia siain""",non-bullying
"""Tetap semangat…. sebaik apapun kamu akan dalah Dimata pembenci…..""",non-bullying
"""Asli gak ada bebet bobo ni anak. kasihan sekali.""",bullying
"""kumat… lama semedinya segini keluarnya""",bullying
"""Tangannya hitam… beda ama muka""",bullying
"""Kok meldi di foto aku gendut beda""",bullying
"""Gatau sih, cantik tapi gak ada aura nya sama sekali . Cantik tapi idih gitu lihatnya , kenapa yaa ??""",bullying
"""Baik buruk nya kamu akan tetap terlihat buruk di mata mereka yang ga menyukai mu..""",non-bullying
"""Gila ni siluman,, di story orang lain keliatan banget tumpukan2 lemaknya, buriknya apalagi""",bullying
"""Dasar Bego lu.. gua jijik sama lu bro kayak gak punya otak banget""",bullying
"""Lo kira lo bagus tuh begitu anjing wkwkw""",bullying
"""Di maafin aaa… semoga dia jera untuk kedepannya…""",non-bullying
"""Eh bocah mending Lo mati aja GAK guna juga ada orang kayak lo hahahahaha""",bullying
"""Btw yang video tapi boong itu dia buat nya tahun lalu bukan pas masalah yang sekarang kalau gak percaya lihat tribun news jadi jangan hujat dia lagi ya""",non-bullying
"""Okay bro kalem aja, tetap semangat dan jangan putus asa""",non-bullying
"""Lu Mati ajalah . Udah biar gak bikin ribet""",bullying
"""SAMPAH MASYARAKAT HARUS DI MUSNAHKAN SEGERA""",bullying
"""MATI KAU NAJIS KONTOL BANGSAT MATI KAU""",bullying
"""youtuber toxic, tutup akunmu sekalian tutup usia""",bullying
"""Pada ribet kayak udah pada benar aja lu semua""",non-bullying
"""Jangan ada hitam diatas putih. Langsung proses""",non-bullying
"""Kalau sayang sama anaknya ya di serahkan aja ke polisi biar di didik sekalian""",non-bullying
"""Manusia apa hewan sih kok gak punya hati banget""",bullying
"""Manusia anjing. Nyari uang gitu amat. Lo kerja aja sama gue nyebokin gue ntar gue gaji lo.""",bullying
"""maklum anak kurang pendidikan kayak gitu gak punya akhlak""",bullying
"""Anjing memang anak gak tau diri. ibunya sampai nangis2""",bullying
"""oi babi gue bunuh lu kalau sampai kelihatan sumpah""",bullying
"""Heee sampah lu udah gua maafin TAPI BOONG GOBLOK""",bullying
"""ANJING SINI LO BAKU HANTAM AYO""",bullying
"""Bangkit ya bang jangan lemah buat pelajaran dan ujian buat lu jadi yang lebih baik lagi bang""",non-bullying
"""Jangan patah semngat kak sukses terus""",non-bullying
"""Semangat Ferdian gausah dengerin orang yang hujat kamu, karena semua manusia tidak luput dari kesalahan""",non-bullying
"""Sumpah sekarang aku respect banget sama kamu""",non-bullying
"""Menurutku pribadi, dia tulus minta maafnya….""",non-bullying
"""DIKASIH BIDADARI MAUNYA BONEKA SANTET""",bullying
"""Ilang respect gue.. padahal jane udh setia bgt sama lu, tapi lu nya main cewe pas udh keluar dri penjara.. lol""",non-bullying
"""Hapus ajh ni poto ngk tau malu bgt lu bang""",non-bullying
"""Intinya gasuka ajg selama ada listy . Ngrusak suasana""",bullying
"""Di foto ini ada 2 anjing dan 1 kontol""",bullying
"""kasian banget Jane udah nunggu keluar penjara eh taunya :), waw sakit siih""",non-bullying
"""Puny cewk baik di selingkuhin g ngotak""",bullying
"""Inget yg di potong itu masalah nya bukan hubungan nya, tapi kalo udah gini sembeleh aja orang nya :) udah terlanjur kecewa""",bullying
"""Ini buat konten.. masa putus foto tabi sama jessica engga dihapus ?""",non-bullying
"""Tiap mau makan dibikin ama jess tpi malah ngehianatin gila sih""",non-bullying
"""Parah lu bang nama lu udh rusak karna narkoba malah nambah masalah ajh truss""",non-bullying
"""Ini anjing Kok mirip ya sama Erick""",bullying
"""Muka Pas""an sok sok an mau sm lonte lo anjing""",bullying
"""Lu sama anjingnya, lebih baik anjingnya""",bullying
"""IH ADA BABI JGN MEGANG TUH ANJING HARGA DIRINYA LEBIH TINGGI DRIPADA LO""",bullying
"""Santuy aja bang ga usah di tanggepin,btw gw suka gaya lo""",non-bullying
"""Narkoboy kontol, Cuma bisa maen cewe sama nyakitin doang lu anjing, mati aja lu bego""",bullying
"""TETEP PENJARA AJA AJG NYUSAHIN LO KELUAR""",bullying
"""cewe cakep, setia kok disia sia in sahabat""",non-bullying
"""loh kok ak liatnya anjing semua yaa""",bullying
"""Anjingnya ada dua kok guys, tapi kok lagi satu gue liat ada babi item""",bullying
"""Mantan Anjing, eh kebalik anjing mantan""",bullying
"""Bikin skandal karena kepengen tenar?""",non-bullying
"""Wiii anjay kapan lagi liat babi megang 2 anjing""",bullying
